,調査年 コード,調査年,地域 コード,地域,/項目,A1101_総人口【人】,注釈,distance,travel_time,is_express,is_superexpress,is_bus,is_airplane
440,2015100000,2015年度,23223,愛知県 大府市,,"89,157",,386.0,141.0,False,True,False,False
45,2015100000,2015年度,3201,岩手県 盛岡市,,"297,631",,535.5,140.0,False,True,False,False
66,2015100000,2015年度,4209,宮城県 多賀城市,,"62,096",,364.4,140.0,False,True,False,False
292,2015100000,2015年度,15100,新潟県 新潟市,,"810,157",,336.1,139.0,False,True,True,False
344,2015100000,2015年度,19204,山梨県 都留市,,"32,002",,96.4,139.0,True,False,False,False
121,2015100000,2015年度,8212,茨城県 常陸太田市,,"52,294",,142.3,138.0,True,False,False,False
107,2015100000,2015年度,7210,福島県 二本松市,,"58,162",,251.2,137.0,False,True,False,False
451,2015100000,2015年度,23234,愛知県 北名古屋市,,"84,133",,375.7,137.0,False,True,False,False
410,2015100000,2015年度,22219,静岡県 下田市,,"22,916",,167.4,136.0,True,True,False,False
415,2015100000,2015年度,22224,静岡県 菊川市,,"46,763",,226.4,136.0,False,True,True,False
404,2015100000,2015年度,22211,静岡県 磐田市,,"167,210",,270.5,135.0,False,True,False,False
103,2015100000,2015年度,7205,福島県 白河市,,"61,913",,189.8,134.0,False,True,False,False
417,2015100000,2015年度,22226,静岡県 牧之原市,,"45,547",,217.0,134.0,True,True,True,False
64,2015100000,2015年度,4207,宮城県 名取市,,"76,668",,364.7,133.0,False,True,False,False
230,2015100000,2015年度,12223,千葉県 鴨川市,,"33,932",,133.4,133.0,True,False,False,False
245,2015100000,2015年度,12238,千葉県 いすみ市,,"38,594",,106.5,133.0,True,False,False,False
299,2015100000,2015年度,15210,新潟県 十日町市,,"54,917",,233.6,133.0,False,True,False,False
411,2015100000,2015年度,22220,静岡県 裾野市,,"52,737",,135.2,133.0,False,True,True,False
59,2015100000,2015年度,4100,宮城県 仙台市,,"1,082,159",,358.3,131.0,False,True,False,False
149,2015100000,2015年度,9206,栃木県 日光市,,"83,386",,141.5,131.0,False,True,True,False
351,2015100000,2015年度,19211,山梨県 笛吹市,,"69,559",,129.2,131.0,True,False,False,False
119,2015100000,2015年度,8210,茨城県 下妻市,,"43,293",,69.6,130.0,False,False,False,False
175,2015100000,2015年度,11207,埼玉県 秩父市,,"63,555",,87.4,130.0,True,False,False,False
312,2015100000,2015年度,16201,富山県 富山市,,"418,686",,392.2,130.0,False,True,False,False
347,2015100000,2015年度,19207,山梨県 韮崎市,,"30,680",,147.8,130.0,True,False,False,False
382,2015100000,2015年度,21209,岐阜県 羽島市,,"67,337",,398.3,130.0,False,True,False,False
401,2015100000,2015年度,22208,静岡県 伊東市,,"68,345",,137.1,130.0,False,True,False,False
233,2015100000,2015年度,12226,千葉県 富津市,,"45,601",,91.5,129.0,False,False,False,False
211,2015100000,2015年度,12202,千葉県 銚子市,,"64,415",,122.1,128.0,True,False,False,False
243,2015100000,2015年度,12236,千葉県 香取市,,"77,499",,96.0,128.0,False,False,False,False
409,2015100000,2015年度,22216,静岡県 袋井市,,"85,789",,277.2,128.0,False,True,False,False
129,2015100000,2015年度,8222,茨城県 鹿嶋市,,"67,879",,115.1,127.0,False,False,True,False
132,2015100000,2015年度,8225,茨城県 常陸大宮市,,"42,587",,145.3,127.0,True,False,False,False
156,2015100000,2015年度,9215,栃木県 那須烏山市,,"27,047",,134.3,127.0,False,True,False,False
362,2015100000,2015年度,20208,長野県 小諸市,,"42,512",,169.1,127.0,False,True,False,False
400,2015100000,2015年度,22207,静岡県 富士宮市,,"130,770",,158.7,127.0,False,True,False,False
708,2015100000,2015年度,41207,佐賀県 鹿島市,,"29,684",,115.1,127.0,False,False,True,False
432,2015100000,2015年度,23214,愛知県 蒲郡市,,"81,100",,311.4,124.0,False,True,False,False
222,2015100000,2015年度,12215,千葉県 旭市,,"66,586",,106.1,121.0,True,False,False,False
113,2015100000,2015年度,8202,茨城県 日立市,,"185,054",,151.3,120.0,True,False,True,False
136,2015100000,2015年度,8229,茨城県 稲敷市,,"42,810",,92.7,117.0,True,False,True,False
406,2015100000,2015年度,22213,静岡県 掛川市,,"114,602",,230.6,117.0,False,True,False,False
99,2015100000,2015年度,7201,福島県 福島市,,"294,247",,275.1,116.0,False,True,True,False
112,2015100000,2015年度,8201,茨城県 水戸市,,"270,783",,116.8,116.0,True,False,False,False
168,2015100000,2015年度,10211,群馬県 安中市,,"58,531",,118.3,116.0,False,True,False,False
283,2015100000,2015年度,14210,神奈川県 三浦市,,"45,289",,77.4,115.0,True,False,True,False
403,2015100000,2015年度,22210,静岡県 富士市,,"248,399",,144.9,115.0,False,True,False,False
413,2015100000,2015年度,22222,静岡県 伊豆市,,"31,317",,141.4,115.0,False,True,False,False
133,2015100000,2015年度,8226,茨城県 那珂市,,"54,276",,132.2,113.0,True,False,False,False
310,2015100000,2015年度,15226,新潟県 南魚沼市,,"58,568",,217.5,113.0,False,True,False,False
163,2015100000,2015年度,10206,群馬県 沼田市,,"48,676",,161.0,112.0,False,True,True,False
165,2015100000,2015年度,10208,群馬県 渋川市,,"78,391",,136.8,111.0,True,True,True,False
287,2015100000,2015年度,14214,神奈川県 伊勢原市,,"101,514",,69.4,111.0,False,False,True,False
167,2015100000,2015年度,10210,群馬県 富岡市,,"49,746",,125.4,109.0,False,True,False,False
225,2015100000,2015年度,12218,千葉県 勝浦市,,"19,248",,111.5,109.0,True,False,False,False
402,2015100000,2015年度,22209,静岡県 島田市,,"98,112",,208.5,109.0,False,True,False,False
128,2015100000,2015年度,8221,茨城県 ひたちなか市,,"155,689",,132.6,108.0,True,False,False,False
135,2015100000,2015年度,8228,茨城県 坂東市,,"54,087",,59.7,108.0,False,False,True,False
161,2015100000,2015年度,10204,群馬県 伊勢崎市,,"208,814",,130.2,108.0,False,True,True,False
352,2015100000,2015年度,19212,山梨県 上野原市,,"24,805",,71.8,107.0,False,False,False,False
101,2015100000,2015年度,7203,福島県 郡山市,,"335,444",,230.3,106.0,False,True,True,False
158,2015100000,2015年度,10201,群馬県 前橋市,,"336,154",,120.3,106.0,False,True,False,False
153,2015100000,2015年度,9211,栃木県 矢板市,,"33,354",,174.8,105.0,False,True,False,False
206,2015100000,2015年度,11242,埼玉県 日高市,,"56,520",,55.2,105.0,True,False,False,False
251,2015100000,2015年度,13205,東京都 青梅市,,"137,381",,56.5,105.0,False,False,False,False
276,2015100000,2015年度,14201,神奈川県 横須賀市,,"406,586",,66.9,105.0,True,False,True,False
345,2015100000,2015年度,19205,山梨県 山梨市,,"35,141",,122.2,105.0,True,False,False,False
115,2015100000,2015年度,8204,茨城県 古河市,,"140,946",,98.8,104.0,False,True,False,False
353,2015100000,2015年度,19213,山梨県 甲州市,,"31,671",,117.0,104.0,True,False,False,False
147,2015100000,2015年度,9204,栃木県 佐野市,,"118,919",,84.8,103.0,True,False,False,False
148,2015100000,2015年度,9205,栃木県 鹿沼市,,"98,374",,127.4,103.0,False,True,True,False
416,2015100000,2015年度,22225,静岡県 伊豆の国市,,"48,152",,133.1,103.0,False,True,False,False
154,2015100000,2015年度,9213,栃木県 那須塩原市,,"117,146",,164.0,102.0,False,True,True,False
166,2015100000,2015年度,10209,群馬県 藤岡市,,"65,708",,117.6,102.0,False,True,False,False
242,2015100000,2015年度,12235,千葉県 匝瑳市,,"37,261",,95.3,102.0,True,False,False,False
405,2015100000,2015年度,22212,静岡県 焼津市,,"139,462",,195.2,101.0,False,True,False,False
419,2015100000,2015年度,23201,愛知県 豊橋市,,"374,765",,295.1,101.0,False,True,False,False
766,2015100000,2015年度,46208,鹿児島県 出水市,,"53,758",,110.8,101.0,True,False,False,False
185,2015100000,2015年度,11218,埼玉県 深谷市,,"143,811",,81.5,100.0,False,False,False,False
203,2015100000,2015年度,11239,埼玉県 坂戸市,,"101,679",,53.4,100.0,True,False,False,False
284,2015100000,2015年度,14211,神奈川県 秦野市,,"167,378",,76.5,99.0,False,False,False,False
346,2015100000,2015年度,19206,山梨県 大月市,,"25,419",,89.2,99.0,True,False,False,False
396,2015100000,2015年度,22130,静岡県 浜松市,,"797,980",,258.1,99.0,False,True,False,False
152,2015100000,2015年度,9210,栃木県 大田原市,,"75,457",,166.8,98.0,False,True,True,False
204,2015100000,2015年度,11240,埼玉県 幸手市,,"52,524",,53.1,98.0,True,False,False,False
145,2015100000,2015年度,9202,栃木県 足利市,,"149,452",,90.7,96.0,True,False,False,False
146,2015100000,2015年度,9203,栃木県 栃木市,,"159,211",,89.6,96.0,True,True,True,False
155,2015100000,2015年度,9214,栃木県 さくら市,,"44,901",,127.8,96.0,False,True,False,False
397,2015100000,2015年度,22203,静岡県 沼津市,,"195,633",,132.2,96.0,False,True,True,False
178,2015100000,2015年度,11210,埼玉県 加須市,,"112,229",,61.3,94.0,False,False,False,False
179,2015100000,2015年度,11211,埼玉県 本庄市,,"77,881",,125.3,94.0,False,True,False,False
355,2015100000,2015年度,20201,長野県 長野市,,"377,598",,223.5,93.0,False,True,False,False
126,2015100000,2015年度,8219,茨城県 牛久市,,"84,317",,58.3,92.0,False,False,True,False
357,2015100000,2015年度,20203,長野県 上田市,,"156,827",,189.8,92.0,False,True,False,False
144,2015100000,2015年度,9201,栃木県 宇都宮市,,"518,594",,115.4,90.0,False,True,True,False
116,2015100000,2015年度,8205,茨城県 石岡市,,"76,020",,89.0,88.0,True,False,True,False
238,2015100000,2015年度,12231,千葉県 印西市,,"92,670",,47.2,88.0,False,False,True,False
285,2015100000,2015年度,14212,神奈川県 厚木市,,"225,714",,57.1,88.0,False,False,False,False
124,2015100000,2015年度,8216,茨城県 笠間市,,"76,739",,105.3,87.0,True,False,False,False
174,2015100000,2015年度,11206,埼玉県 行田市,,"82,113",,71.3,87.0,False,False,False,False
198,2015100000,2015年度,11233,埼玉県 北本市,,"67,409",,50.9,87.0,False,False,True,False
271,2015100000,2015年度,13228,東京都 あきる野市,,"80,954",,49.1,87.0,False,False,False,False
177,2015100000,2015年度,11209,埼玉県 飯能市,,"80,715",,53.8,85.0,True,False,False,False
221,2015100000,2015年度,12213,千葉県 東金市,,"60,652",,68.2,85.0,True,False,False,False
232,2015100000,2015年度,12225,千葉県 君津市,,"86,033",,61.3,85.0,False,False,True,False
267,2015100000,2015年度,13223,東京都 武蔵村山市,,"71,229",,45.3,84.0,False,False,True,False
180,2015100000,2015年度,11212,埼玉県 東松山市,,"91,437",,59.4,82.0,True,False,False,False
215,2015100000,2015年度,12206,千葉県 木更津市,,"134,141",,74.4,82.0,False,False,False,False
117,2015100000,2015年度,8207,茨城県 結城市,,"51,594",,87.1,81.0,False,True,False,False
134,2015100000,2015年度,8227,茨城県 筑西市,,"104,573",,96.9,81.0,False,True,False,False
205,2015100000,2015年度,11241,埼玉県 鶴ヶ島市,,"70,255",,46.9,81.0,True,False,False,False
279,2015100000,2015年度,14205,神奈川県 藤沢市,,"423,894",,54.6,80.0,True,False,False,False
131,2015100000,2015年度,8224,茨城県 守谷市,,"64,753",,41.3,79.0,False,False,False,False
270,2015100000,2015年度,13227,東京都 羽村市,,"55,833",,50.0,79.0,False,False,False,False
277,2015100000,2015年度,14203,神奈川県 平塚市,,"258,227",,66.1,79.0,True,False,True,False
290,2015100000,2015年度,14217,神奈川県 南足柄市,,"43,306",,93.9,79.0,False,True,False,False
188,2015100000,2015年度,11222,埼玉県 越谷市,,"337,498",,32.8,78.0,False,False,True,False
244,2015100000,2015年度,12237,千葉県 山武市,,"52,222",,77.7,78.0,True,False,False,False
127,2015100000,2015年度,8220,茨城県 つくば市,,"226,963",,58.3,77.0,False,False,False,False
218,2015100000,2015年度,12210,千葉県 茂原市,,"89,688",,75.3,77.0,True,False,False,False
197,2015100000,2015年度,11232,埼玉県 久喜市,,"152,311",,52.5,76.0,True,False,False,False
226,2015100000,2015年度,12219,千葉県 市原市,,"274,656",,55.9,76.0,False,False,True,False
288,2015100000,2015年度,14215,神奈川県 海老名市,,"130,190",,53.3,76.0,False,False,False,False
291,2015100000,2015年度,14218,神奈川県 綾瀬市,,"84,460",,51.9,75.0,True,True,True,False
120,2015100000,2015年度,8211,茨城県 常総市,,"61,483",,48.3,74.0,False,False,False,False
176,2015100000,2015年度,11208,埼玉県 所沢市,,"340,386",,36.5,74.0,True,False,True,False
247,2015100000,2015年度,13201,東京都 八王子市,,"577,513",,45.7,74.0,True,False,True,False
289,2015100000,2015年度,14216,神奈川県 座間市,,"128,737",,45.8,74.0,False,False,False,False
395,2015100000,2015年度,22100,静岡県 静岡市,,"704,989",,181.2,74.0,False,True,False,False
157,2015100000,2015年度,9216,栃木県 下野市,,"59,431",,90.8,73.0,False,True,False,False
172,2015100000,2015年度,11202,埼玉県 熊谷市,,"198,742",,70.1,73.0,False,True,True,False
181,2015100000,2015年度,11214,埼玉県 春日部市,,"232,709",,48.8,73.0,False,True,False,False
184,2015100000,2015年度,11217,埼玉県 鴻巣市,,"118,072",,51.8,73.0,False,False,True,False
207,2015100000,2015年度,11243,埼玉県 吉川市,,"69,738",,40.0,73.0,False,False,False,False
208,2015100000,2015年度,11245,埼玉県 ふじみ野市,,"110,970",,30.5,73.0,False,False,True,False
236,2015100000,2015年度,12229,千葉県 袖ケ浦市,,"60,952",,45.3,73.0,False,False,True,False
195,2015100000,2015年度,11230,埼玉県 新座市,,"162,122",,29.8,72.0,True,False,True,False
259,2015100000,2015年度,13213,東京都 東村山市,,"149,956",,37.7,72.0,True,False,False,False
262,2015100000,2015年度,13218,東京都 福生市,,"58,395",,47.7,72.0,False,False,False,False
265,2015100000,2015年度,13221,東京都 清瀬市,,"74,864",,30.1,72.0,False,False,True,False
268,2015100000,2015年度,13224,東京都 多摩市,,"146,631",,41.5,72.0,True,False,False,False
150,2015100000,2015年度,9208,栃木県 小山市,,"166,760",,46.7,71.0,True,False,False,False
281,2015100000,2015年度,14207,神奈川県 茅ヶ崎市,,"239,348",,60.5,71.0,True,False,True,False
269,2015100000,2015年度,13225,東京都 稲城市,,"87,636",,37.4,70.0,True,False,False,False
224,2015100000,2015年度,12217,千葉県 柏市,,"413,954",,37.4,69.0,False,False,True,False
182,2015100000,2015年度,11215,埼玉県 狭山市,,"152,405",,43.2,68.0,True,False,False,False
125,2015100000,2015年度,8217,茨城県 取手市,,"106,570",,45.6,67.0,False,False,True,False
142,2015100000,2015年度,8235,茨城県 つくばみらい市,,"49,136",,47.1,67.0,False,False,False,False
219,2015100000,2015年度,12211,千葉県 成田市,,"131,190",,69.0,67.0,True,False,False,False
220,2015100000,2015年度,12212,千葉県 佐倉市,,"172,739",,56.7,67.0,True,False,False,False
261,2015100000,2015年度,13215,東京都 国立市,,"73,655",,36.6,66.0,False,False,True,False
201,2015100000,2015年度,11237,埼玉県 三郷市,,"136,521",,43.4,65.0,False,False,False,False
237,2015100000,2015年度,12230,千葉県 八街市,,"70,734",,66.6,65.0,True,False,False,False
239,2015100000,2015年度,12232,千葉県 白井市,,"61,674",,35.1,65.0,False,False,False,False
253,2015100000,2015年度,13207,東京都 昭島市,,"111,539",,42.2,65.0,False,False,False,False
200,2015100000,2015年度,11235,埼玉県 富士見市,,"108,102",,32.2,64.0,False,False,True,False
216,2015100000,2015年度,12207,千葉県 松戸市,,"483,480",,36.0,64.0,False,False,False,False
257,2015100000,2015年度,13211,東京都 小平市,,"190,005",,28.3,64.0,False,False,False,False
193,2015100000,2015年度,11228,埼玉県 志木市,,"72,676",,27.5,63.0,True,False,False,False
217,2015100000,2015年度,12208,千葉県 野田市,,"153,583",,47.0,63.0,False,False,False,False
209,2015100000,2015年度,11246,埼玉県 白岡市,,"51,535",,44.7,62.0,False,False,False,False
264,2015100000,2015年度,13220,東京都 東大和市,,"85,157",,40.6,62.0,False,False,False,False
272,2015100000,2015年度,13229,東京都 西東京市,,"200,012",,24.0,62.0,False,False,True,False
282,2015100000,2015年度,14208,神奈川県 逗子市,,"57,425",,55.2,62.0,True,False,False,False
286,2015100000,2015年度,14213,神奈川県 大和市,,"232,922",,40.6,62.0,False,False,False,False
246,2015100000,2015年度,12239,千葉県 大網白里市,,"49,184",,63.1,61.0,True,False,False,False
258,2015100000,2015年度,13212,東京都 日野市,,"186,283",,44.0,61.0,False,False,False,False
159,2015100000,2015年度,10202,群馬県 高崎市,,"370,884",,105.6,60.0,False,True,False,False
187,2015100000,2015年度,11221,埼玉県 草加市,,"247,034",,20.6,60.0,False,False,True,False
228,2015100000,2015年度,12221,千葉県 八千代市,,"193,152",,35.3,60.0,True,False,False,False
196,2015100000,2015年度,11231,埼玉県 桶川市,,"73,936",,42.8,59.0,False,False,False,False
227,2015100000,2015年度,12220,千葉県 流山市,,"174,373",,29.4,59.0,False,False,False,False
255,2015100000,2015年度,13209,東京都 町田市,,"432,348",,45.8,59.0,False,True,False,False
398,2015100000,2015年度,22205,静岡県 熱海市,,"37,544",,108.0,59.0,False,True,True,False
199,2015100000,2015年度,11234,埼玉県 八潮市,,"86,717",,19.2,58.0,False,False,True,False
114,2015100000,2015年度,8203,茨城県 土浦市,,"140,804",,69.7,57.0,True,False,False,False
118,2015100000,2015年度,8208,茨城県 龍ケ崎市,,"78,342",,51.3,57.0,False,False,False,False
191,2015100000,2015年度,11225,埼玉県 入間市,,"148,390",,45.5,57.0,True,False,False,False
266,2015100000,2015年度,13222,東京都 東久留米市,,"116,632",,26.9,57.0,False,False,False,False
186,2015100000,2015年度,11219,埼玉県 上尾市,,"225,196",,39.6,56.0,False,False,False,False
210,2015100000,2015年度,12100,千葉県 千葉市,,"971,882",,36.7,56.0,False,False,False,False
229,2015100000,2015年度,12222,千葉県 我孫子市,,"131,606",,38.0,56.0,False,False,False,False
274,2015100000,2015年度,14130,神奈川県 川崎市,,"1,475,213",,28.6,56.0,True,False,False,False
173,2015100000,2015年度,11203,埼玉県 川口市,,"578,112",,20.4,55.0,False,False,False,False
256,2015100000,2015年度,13210,東京都 小金井市,,"121,396",,29.4,55.0,False,False,True,False
278,2015100000,2015年度,14204,神奈川県 鎌倉市,,"173,019",,51.3,55.0,True,False,False,False
171,2015100000,2015年度,11201,埼玉県 川越市,,"350,745",,40.1,54.0,True,False,False,False
231,2015100000,2015年度,12224,千葉県 鎌ケ谷市,,"108,917",,31.4,54.0,False,False,False,False
235,2015100000,2015年度,12228,千葉県 四街道市,,"89,245",,48.0,54.0,True,False,False,False
260,2015100000,2015年度,13214,東京都 国分寺市,,"122,742",,33.7,54.0,False,False,False,False
399,2015100000,2015年度,22206,静岡県 三島市,,"110,046",,121.0,54.0,False,True,False,False
252,2015100000,2015年度,13206,東京都 府中市,,"260,274",,32.7,53.0,True,False,False,False
614,2015100000,2015年度,34208,広島県 府中市,,"40,069",,32.7,53.0,True,False,False,False
273,2015100000,2015年度,14100,神奈川県 横浜市,,"3,724,844",,33.6,52.0,False,True,False,False
192,2015100000,2015年度,11227,埼玉県 朝霞市,,"136,299",,25.7,51.0,True,False,False,False
275,2015100000,2015年度,14150,神奈川県 相模原市,,"720,780",,36.7,51.0,False,True,False,False
223,2015100000,2015年度,12216,千葉県 習志野市,,"167,909",,28.2,50.0,True,False,False,False
248,2015100000,2015年度,13202,東京都 立川市,,"176,295",,38.1,50.0,False,False,False,False
263,2015100000,2015年度,13219,東京都 狛江市,,"80,249",,24.4,50.0,False,False,False,False
170,2015100000,2015年度,11100,埼玉県 さいたま市,,"1,263,979",,23.3,49.0,False,False,False,False
189,2015100000,2015年度,11223,埼玉県 蕨市,,"72,260",,21.0,47.0,False,False,True,False
202,2015100000,2015年度,11238,埼玉県 蓮田市,,"62,380",,39.5,47.0,False,False,False,False
250,2015100000,2015年度,13204,東京都 三鷹市,,"186,936",,26.6,46.0,False,False,True,False
254,2015100000,2015年度,13208,東京都 調布市,,"229,061",,26.2,46.0,True,False,False,False
190,2015100000,2015年度,11224,埼玉県 戸田市,,"136,150",,19.8,43.0,False,False,True,False
212,2015100000,2015年度,12203,千葉県 市川市,,"481,732",,19.0,43.0,False,False,False,False
194,2015100000,2015年度,11229,埼玉県 和光市,,"80,826",,20.2,42.0,False,False,False,False
280,2015100000,2015年度,14206,神奈川県 小田原市,,"194,086",,84.4,42.0,False,True,False,False
629,2015100000,2015年度,35210,山口県 光市,,"51,369",,20.2,42.0,False,False,False,False
213,2015100000,2015年度,12204,千葉県 船橋市,,"622,890",,23.6,36.0,False,False,False,False
249,2015100000,2015年度,13203,東京都 武蔵野市,,"144,730",,22.8,36.0,False,False,False,False
234,2015100000,2015年度,12227,千葉県 浦安市,,"164,024",,14.4,31.0,False,False,True,False
